rule_id,natural_language_entity,ifc_entity_occurrence,ifc_entity_type,property_set,property_name,required_stage,requirement_type,allowed_values,disallowed_values,flagged_value,severity,enabled
MER_Outlet_NominalLength_S4,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Type,NominalLength,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_NominalWidth_S4,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Type,NominalWidth,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_Quantity_S4,Outlet,IfcFlowTerminal,IfcOutletType,COBie_TypeAttributes,Quantity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_Range_Frequency_S5,Outlet,IfcFlowTerminal,IfcOutletType,COBie_TypeAttributes,Range/Frequency,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_SerialNumber_S5,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Component,SerialNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Outlet_ServiceLifeDuration_S5,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Type,ServiceLifeDuration,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_SustainabilityPerformance_S7,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Type,SustainabilityPerformance,7,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_SystemCategory_S4,Outlet,IfcFlowTerminal,IfcOutletType,COBie_System,SystemCategory,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_SystemDescription_S4,Outlet,IfcFlowTerminal,IfcOutletType,COBie_System,SystemDescription,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_SystemName_S4,Outlet,IfcFlowTerminal,IfcOutletType,COBie_System,SystemName,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_TagNumber_S5,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Component,TagNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Outlet_Uniclass_2015_S4,Outlet,IfcFlowTerminal,IfcOutletType,,Uniclass 2015,4,required,,,,FAIL,True
MER_Outlet_Volume_S4,Outlet,IfcFlowTerminal,IfcOutletType,COBie_TypeAttributes,Volume,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_WarrantyDescription_S5,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Type,WarrantyDescription,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_WarrantyDurationLabor_S5,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Type,WarrantyDurationLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_WarrantyDurationParts_S5,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Type,WarrantyDurationParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_WarrantyDurationUnit_S5,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Type,WarrantyDurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_WarrantyGuarantorLabor_S5,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Type,WarrantyGuarantorLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_WarrantyGuarantorParts_S5,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Type,WarrantyGuarantorParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Outlet_WarrantyStartDate_S5,Outlet,IfcFlowTerminal,IfcOutletType,COBie_Component,WarrantyStartDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Protective_Device_ComponentSpace_S4,Protective Device,IfcFlowController,IfcProtectiveDeviceType,COBie_Component,ComponentSpace,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Protective_Device_Material_S4,Protective Device,IfcFlowController,IfcProtectiveDeviceType,COBie_Type,Material,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Protective_Device_Quantity_S4,Protective Device,IfcFlowController,IfcProtectiveDeviceType,COBie_TypeAttributes,Quantity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Protective_Device_Uniclass_2015_S4,Protective Device,IfcFlowController,IfcProtectiveDeviceType,,Uniclass 2015,4,required,,,,FAIL,True
MER_Pump_AssetIdentifier_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Component,AssetIdentifier,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_AssetType_S4,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,AssetType,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_BarCode_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Component,BarCode,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Pump_ComponentSpace_S4,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Component,ComponentSpace,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_DurationUnit_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,DurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_InstallationDate_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Component,InstallationDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_Manufacturer_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,Manufacturer,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_Material_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,Material,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Pump_ModelLabel_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,ModelLabel,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Pump_ModelReference_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,ModelReference,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Pump_NominalHeight_S4,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,NominalHeight,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_NominalLength_S4,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,NominalLength,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_NominalWidth_S4,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,NominalWidth,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_Quantity_S4,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_TypeAttributes,Quantity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_SerialNumber_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Component,SerialNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Pump_ServiceLifeDuration_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,ServiceLifeDuration,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_SystemCategory_S4,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_System,SystemCategory,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_SystemDescription_S4,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_System,SystemDescription,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_SystemName_S4,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_System,SystemName,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_TagNumber_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Component,TagNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Pump_Uniclass_2015_S4,Pump,IfcFlowMovingDevice,IfcPumpType,,Uniclass 2015,4,required,,,,FAIL,True
MER_Pump_WarrantyDescription_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,WarrantyDescription,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_WarrantyDurationLabor_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,WarrantyDurationLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_WarrantyDurationParts_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,WarrantyDurationParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_WarrantyDurationUnit_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,WarrantyDurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_WarrantyGuarantorLabor_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,WarrantyGuarantorLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_WarrantyGuarantorParts_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Type,WarrantyGuarantorParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_WarrantyStartDate_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_Component,WarrantyStartDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Pump_WaterFlowRating_S5,Pump,IfcFlowMovingDevice,IfcPumpType,COBie_TypeAttributes,WaterFlowRating,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Railing_AssetType_S4,Railing,IfcRailing,IfcRailingType,COBie_Type,AssetType,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Railing_ComponentSpace_S4,Railing,IfcRailing,IfcRailingType,COBie_Component,ComponentSpace,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Railing_Material_S4,Railing,IfcRailing,IfcRailingType,COBie_Type,Material,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Railing_NominalLength_S4,Railing,IfcRailing,IfcRailingType,COBie_Type,NominalLength,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Railing_NominalWidth_S4,Railing,IfcRailing,IfcRailingType,COBie_Type,NominalWidth,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Railing_Quantity_S4,Railing,IfcRailing,IfcRailingType,COBie_TypeAttributes,Quantity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Railing_SlopeAngle_S4,Railing,IfcRailing,IfcRailingType,COBie_TypeAttributes,SlopeAngle,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Railing_Uniclass_2015_S4,Railing,IfcRailing,IfcRailingType,,Uniclass 2015,4,required,,,,FAIL,True
MER_Ramp_AssetIdentifier_S5,Ramp,IfcRamp,IfcRampType,COBie_Component,AssetIdentifier,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_AssetType_S4,Ramp,IfcRamp,IfcRampType,COBie_Type,AssetType,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_BarCode_S5,Ramp,IfcRamp,IfcRampType,COBie_Component,BarCode,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Ramp_ComponentSpace_S4,Ramp,IfcRamp,IfcRampType,COBie_Component,ComponentSpace,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_DurationUnit_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,DurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_InstallationDate_S5,Ramp,IfcRamp,IfcRampType,COBie_Component,InstallationDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_Manufacturer_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,Manufacturer,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_Material_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,Material,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Ramp_ModelLabel_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,ModelLabel,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Ramp_ModelReference_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,ModelReference,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Ramp_NominalHeight_S4,Ramp,IfcRamp,IfcRampType,COBie_Type,NominalHeight,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_NominalLength_S4,Ramp,IfcRamp,IfcRampType,COBie_Type,NominalLength,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_NominalWidth_S4,Ramp,IfcRamp,IfcRampType,COBie_Type,NominalWidth,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_Quantity_S4,Ramp,IfcRamp,IfcRampType,COBie_TypeAttributes,Quantity,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_ServiceLifeDuration_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,ServiceLifeDuration,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_SustainabilityPerformance_S7,Ramp,IfcRamp,IfcRampType,COBie_Type,SustainabilityPerformance,7,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_TagNumber_S5,Ramp,IfcRamp,IfcRampType,COBie_Component,TagNumber,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",Provisional,WARN,True
MER_Ramp_Uniclass_2015_S4,Ramp,IfcRamp,IfcRampType,,Uniclass 2015,4,required,,,,FAIL,True
MER_Ramp_WarrantyDescription_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,WarrantyDescription,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_WarrantyDurationLabor_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,WarrantyDurationLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_WarrantyDurationParts_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,WarrantyDurationParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_WarrantyDurationUnit_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,WarrantyDurationUnit,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_WarrantyGuarantorLabor_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,WarrantyGuarantorLabor,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_WarrantyGuarantorParts_S5,Ramp,IfcRamp,IfcRampType,COBie_Type,WarrantyGuarantorParts,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Ramp_WarrantyStartDate_S5,Ramp,IfcRamp,IfcRampType,COBie_Component,WarrantyStartDate,5,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Roof_Area_S4,Roof,IfcRoof,,COBie_TypeAttributes,Area,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
MER_Roof_AssetType_S4,Roof,IfcRoof,,COBie_Type,AssetType,4,required,,"To Be Confirmed, Not Applicable, tbc, n/a, Blank, Placeholder, Stage 4, Stage 4A, Stage 4B, Stage 4C, Stage 5, By Contractor, 0., 0.0",,FAIL,True
